youtube_id,split,label,label_id,clip_relpath
kUkjWQiuhPQ,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/kUkjWQiuhPQ_000060.mp4
lPNE3A1sK5Y,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/lPNE3A1sK5Y_000190.mp4
lSyiXlIapZo,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/lSyiXlIapZo_000050.mp4
mNTBKHNtuRg,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/mNTBKHNtuRg_000050.mp4
nmtaX0zlRgo,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/nmtaX0zlRgo_000030.mp4
oJ5kFJGrKDE,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/oJ5kFJGrKDE_000330.mp4
oW1hAQ6L-zo,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/oW1hAQ6L-zo_000240.mp4
pTpSUOeVfOE,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/pTpSUOeVfOE_000040.mp4
qP_x19NNSIE,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/qP_x19NNSIE_000050.mp4
qjUCEk3DXkw,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/qjUCEk3DXkw_000030.mp4
rX_nC5Cz9XU,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/rX_nC5Cz9XU_000060.mp4
rfm9037fz6c,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/rfm9037fz6c_000040.mp4
riA0tk1i86g,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/riA0tk1i86g_000290.mp4
sAZUfYlyu2E,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/sAZUfYlyu2E_000440.mp4
szQ-4VQQQsI,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/szQ-4VQQQsI_000020.mp4
tLkAUOWVOMQ,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/tLkAUOWVOMQ_000180.mp4
tXBTz3NOrbA,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/tXBTz3NOrbA_000030.mp4
uK3K91aTE0I,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/uK3K91aTE0I_000020.mp4
uQCXa9USAYs,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/uQCXa9USAYs_000030.mp4
vC6TD_fCGis,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/vC6TD_fCGis_000190.mp4
vLCQVXqDDUQ,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/vLCQVXqDDUQ_000140.mp4
wj7JqCfGyhI,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/wj7JqCfGyhI_000070.mp4
yN8yj3bNlwc,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/yN8yj3bNlwc_000084.mp4
yZq41W-ysHI,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/yZq41W-ysHI_000120.mp4
yrucOeXHbs0,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/yrucOeXHbs0_000120.mp4
z68gv2yp4ls,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/z68gv2yp4ls_000360.mp4
zcRXf0bDtUQ,train,"railroad car, train wagon",14,clips/train/014_railroad_car_train_wagon/zcRXf0bDtUQ_000030.mp4
-3EYaEWEfRE,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/-3EYaEWEfRE_000030.mp4
-K28XZWiDeo,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/-K28XZWiDeo_000030.mp4
3XqJsituTmE,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/3XqJsituTmE_000030.mp4
4O81oGSr_FY,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/4O81oGSr_FY_000030.mp4
4kJnHD93fDM,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/4kJnHD93fDM_000030.mp4
53HfInRCrSk,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/53HfInRCrSk_000003.mp4
5alf6Eb5LP0,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/5alf6Eb5LP0_000010.mp4
6B8a2pjtbbs,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/6B8a2pjtbbs_000030.mp4
7NLuuIetoqY,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/7NLuuIetoqY_000030.mp4
7mnsFSHYvvg,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/7mnsFSHYvvg_000027.mp4
82ciP2T6u5Y,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/82ciP2T6u5Y_000030.mp4
9l6BKwIJi20,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/9l6BKwIJi20_000160.mp4
9lMgfAiNA-k,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/9lMgfAiNA-k_000018.mp4
9wHhJWV3j9s,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/9wHhJWV3j9s_000006.mp4
AIb9bc2cKjc,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/AIb9bc2cKjc_000030.mp4
APnSi93FXxI,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/APnSi93FXxI_000006.mp4
AcXE0_Ccg5c,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/AcXE0_Ccg5c_000002.mp4
BEt9V-gUSB8,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/BEt9V-gUSB8_000030.mp4
BK4gm3HgM5E,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/BK4gm3HgM5E_000030.mp4
BiHSioroXIM,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/BiHSioroXIM_000030.mp4
Cw9fFeEc49k,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/Cw9fFeEc49k_000030.mp4
DAIZLHzqabQ,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/DAIZLHzqabQ_000040.mp4
EtTBl4budEI,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/EtTBl4budEI_000030.mp4
FIzwGbdwzAA,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/FIzwGbdwzAA_000030.mp4
Fa2WU7D3_Mk,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/Fa2WU7D3_Mk_000000.mp4
G-JKG732bgU,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/G-JKG732bgU_000023.mp4
HDAejnf-RHk,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/HDAejnf-RHk_000000.mp4
IKVBMpnp48s,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/IKVBMpnp48s_000030.mp4
J7j7Rq7jb0A,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/J7j7Rq7jb0A_000570.mp4
K_lrv3VdUuY,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/K_lrv3VdUuY_000000.mp4
LT-i2mpMatI,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/LT-i2mpMatI_000024.mp4
Lvsnoq1UdU8,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/Lvsnoq1UdU8_000210.mp4
M6XwY5utbLE,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/M6XwY5utbLE_000030.mp4
M6lNLSzo9DA,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/M6lNLSzo9DA_000260.mp4
NIw92VRcTNw,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/NIw92VRcTNw_000005.mp4
NJNanL-i9Ts,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/NJNanL-i9Ts_000270.mp4
NWidVHuel1I,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/NWidVHuel1I_000390.mp4
O4rDv8P9dzs,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/O4rDv8P9dzs_000220.mp4
OFnRcTBWF0Q,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/OFnRcTBWF0Q_000023.mp4
OQB3GntUOn0,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/OQB3GntUOn0_000030.mp4
Ope-kBIxB0s,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/Ope-kBIxB0s_000018.mp4
QbGlZUWzS9o,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/QbGlZUWzS9o_000121.mp4
RKREg5lG5r8,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/RKREg5lG5r8_000020.mp4
RT-ecxduz3o,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/RT-ecxduz3o_000030.mp4
ShEalaC55rY,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/ShEalaC55rY_000030.mp4
SqBtEoPE9Tc,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/SqBtEoPE9Tc_000005.mp4
TYs0hVQ1zMY,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/TYs0hVQ1zMY_000030.mp4
TpaPwxsm1RM,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/TpaPwxsm1RM_000240.mp4
Ubzc0_HLwQM,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/Ubzc0_HLwQM_000030.mp4
UwSGM9Skd4Y,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/UwSGM9Skd4Y_000021.mp4
VC4O0nYGijw,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/VC4O0nYGijw_000009.mp4
VbotHzTkujI,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/VbotHzTkujI_000030.mp4
WYwmgEKqRLg,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/WYwmgEKqRLg_000380.mp4
Wn7i5v7v31E,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/Wn7i5v7v31E_000430.mp4
YGvEATLpJZw,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/YGvEATLpJZw_000016.mp4
YMAiPr52k6g,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/YMAiPr52k6g_000013.mp4
Y_KD0BA2x58,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/Y_KD0BA2x58_000030.mp4
ZAVxX9sILyc,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/ZAVxX9sILyc_000019.mp4
Zf80t_eoTUw,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/Zf80t_eoTUw_000030.mp4
aBJ9VHG_T3g,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/aBJ9VHG_T3g_000030.mp4
c-6XbB6sBFk,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/c-6XbB6sBFk_000030.mp4
cCYzq4bE30M,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/cCYzq4bE30M_000010.mp4
d20kNFCkIy0,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/d20kNFCkIy0_000030.mp4
eg3CgoS3qyY,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/eg3CgoS3qyY_000137.mp4
f4_ERcFHHLY,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/f4_ERcFHHLY_000030.mp4
fHngXc4xLcQ,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/fHngXc4xLcQ_000030.mp4
foX8A0WjwGg,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/foX8A0WjwGg_000026.mp4
iweqSmpct_g,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/iweqSmpct_g_000011.mp4
jA6kvYVJvpk,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/jA6kvYVJvpk_000030.mp4
jMPooGo3Eq8,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/jMPooGo3Eq8_000030.mp4
jZI7AdQLVmQ,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/jZI7AdQLVmQ_000010.mp4
jqs3u2OltjI,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/jqs3u2OltjI_000040.mp4
juhYE7aiXHg,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/juhYE7aiXHg_000030.mp4
kq3H28MGRe8,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/kq3H28MGRe8_000030.mp4
qkaZoXAfgpM,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/qkaZoXAfgpM_000013.mp4
t7KaMh1TXGA,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/t7KaMh1TXGA_000030.mp4
uFUcRghuOTs,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/uFUcRghuOTs_000036.mp4
v3l-gfW38qM,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/v3l-gfW38qM_000030.mp4
w2JPkD8Ljh8,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/w2JPkD8Ljh8_000050.mp4
wps9EaKjzNU,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/wps9EaKjzNU_000030.mp4
x-9dBis0esg,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/x-9dBis0esg_000320.mp4
x5sHtEiTZcs,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/x5sHtEiTZcs_000112.mp4
xYRbcgZcjTo,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/xYRbcgZcjTo_000030.mp4
xuDJUGWl8cU,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/xuDJUGWl8cU_000030.mp4
yCxyExX-eBY,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/yCxyExX-eBY_000030.mp4
yGc-PXHMSgY,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/yGc-PXHMSgY_000040.mp4
ygmbAMZRSvU,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/ygmbAMZRSvU_000010.mp4
z3PVKNu6Dzk,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/z3PVKNu6Dzk_000200.mp4
zv160Sx2Y54,train,"rowboat, canoe, kayak rowing",15,clips/train/015_rowboat_canoe_kayak_rowing/zv160Sx2Y54_000029.mp4
1LB9sazk_OM,train,singing bowl,16,clips/train/016_singing_bowl/1LB9sazk_OM_000227.mp4
1R_V_OdVMXM,train,singing bowl,16,clips/train/016_singing_bowl/1R_V_OdVMXM_000044.mp4
1tv9JcilWFg,train,singing bowl,16,clips/train/016_singing_bowl/1tv9JcilWFg_000043.mp4
2ZQ2NgFs5Bs,train,singing bowl,16,clips/train/016_singing_bowl/2ZQ2NgFs5Bs_000279.mp4
2z1yKXMDXqw,train,singing bowl,16,clips/train/016_singing_bowl/2z1yKXMDXqw_000344.mp4
3BZFcfjNBtI,train,singing bowl,16,clips/train/016_singing_bowl/3BZFcfjNBtI_000010.mp4
3wCsgVszWF0,train,singing bowl,16,clips/train/016_singing_bowl/3wCsgVszWF0_000406.mp4
4MaAMLrHIdo,train,singing bowl,16,clips/train/016_singing_bowl/4MaAMLrHIdo_000047.mp4
4eBKLYNvyL8,train,singing bowl,16,clips/train/016_singing_bowl/4eBKLYNvyL8_000051.mp4
4kNAXUqlvAI,train,singing bowl,16,clips/train/016_singing_bowl/4kNAXUqlvAI_000295.mp4
5qNWn6JeCcs,train,singing bowl,16,clips/train/016_singing_bowl/5qNWn6JeCcs_000223.mp4
8mfkPmJfpjs,train,singing bowl,16,clips/train/016_singing_bowl/8mfkPmJfpjs_000000.mp4
8vbw3L9klSs,train,singing bowl,16,clips/train/016_singing_bowl/8vbw3L9klSs_000006.mp4
B0BcCOw8kb4,train,singing bowl,16,clips/train/016_singing_bowl/B0BcCOw8kb4_000056.mp4
BH5k1WXIII4,train,singing bowl,16,clips/train/016_singing_bowl/BH5k1WXIII4_000327.mp4
CHXzC9y00S0,train,singing bowl,16,clips/train/016_singing_bowl/CHXzC9y00S0_000063.mp4
EVLlRZHNTe4,train,singing bowl,16,clips/train/016_singing_bowl/EVLlRZHNTe4_000270.mp4
EaBIz9sgaRQ,train,singing bowl,16,clips/train/016_singing_bowl/EaBIz9sgaRQ_000019.mp4
Evq7IgXDQm0,train,singing bowl,16,clips/train/016_singing_bowl/Evq7IgXDQm0_000049.mp4
FWeO49pNh_E,train,singing bowl,16,clips/train/016_singing_bowl/FWeO49pNh_E_000003.mp4
GJFd-eRdaPY,train,singing bowl,16,clips/train/016_singing_bowl/GJFd-eRdaPY_000087.mp4
GYFhMh9O2rQ,train,singing bowl,16,clips/train/016_singing_bowl/GYFhMh9O2rQ_000282.mp4
GbZSEc9nUAk,train,singing bowl,16,clips/train/016_singing_bowl/GbZSEc9nUAk_000037.mp4
HPQzJFAXiLc,train,singing bowl,16,clips/train/016_singing_bowl/HPQzJFAXiLc_001185.mp4
HR35d67Dhts,train,singing bowl,16,clips/train/016_singing_bowl/HR35d67Dhts_000108.mp4
I6w9JATPcz8,train,singing bowl,16,clips/train/016_singing_bowl/I6w9JATPcz8_000187.mp4
J7gxyLg68FQ,train,singing bowl,16,clips/train/016_singing_bowl/J7gxyLg68FQ_000005.mp4
J8-1tXUl8c8,train,singing bowl,16,clips/train/016_singing_bowl/J8-1tXUl8c8_000018.mp4
JKxA8L2rw3Y,train,singing bowl,16,clips/train/016_singing_bowl/JKxA8L2rw3Y_000042.mp4
KLHhlJq9tfY,train,singing bowl,16,clips/train/016_singing_bowl/KLHhlJq9tfY_000092.mp4
KWSjo6Fiys8,train,singing bowl,16,clips/train/016_singing_bowl/KWSjo6Fiys8_000011.mp4
LKEnzK53rkM,train,singing bowl,16,clips/train/016_singing_bowl/LKEnzK53rkM_000414.mp4
NNXuxkrNaCM,train,singing bowl,16,clips/train/016_singing_bowl/NNXuxkrNaCM_000080.mp4
NmJVjguEQOo,train,singing bowl,16,clips/train/016_singing_bowl/NmJVjguEQOo_000002.mp4
NnnfK7APDKM,train,singing bowl,16,clips/train/016_singing_bowl/NnnfK7APDKM_000159.mp4
OID22zNci6A,train,singing bowl,16,clips/train/016_singing_bowl/OID22zNci6A_000035.mp4
OqJfUfu8Xdo,train,singing bowl,16,clips/train/016_singing_bowl/OqJfUfu8Xdo_000118.mp4
PS0td0Q6d60,train,singing bowl,16,clips/train/016_singing_bowl/PS0td0Q6d60_000120.mp4
PkE4DRnmMh0,train,singing bowl,16,clips/train/016_singing_bowl/PkE4DRnmMh0_000085.mp4
QqykWAAdFSI,train,singing bowl,16,clips/train/016_singing_bowl/QqykWAAdFSI_000022.mp4
QwzGBG2qyPY,train,singing bowl,16,clips/train/016_singing_bowl/QwzGBG2qyPY_000137.mp4
Qy49fwVxKJ8,train,singing bowl,16,clips/train/016_singing_bowl/Qy49fwVxKJ8_000018.mp4
R9q12MjoYFo,train,singing bowl,16,clips/train/016_singing_bowl/R9q12MjoYFo_000004.mp4
SA3VlwElJoE,train,singing bowl,16,clips/train/016_singing_bowl/SA3VlwElJoE_000012.mp4
Tmo-sYelydE,train,singing bowl,16,clips/train/016_singing_bowl/Tmo-sYelydE_000138.mp4
TrKXqG8Bj1A,train,singing bowl,16,clips/train/016_singing_bowl/TrKXqG8Bj1A_000074.mp4
TuxeZZZd5TI,train,singing bowl,16,clips/train/016_singing_bowl/TuxeZZZd5TI_000093.mp4
UQUrJ_NqXWs,train,singing bowl,16,clips/train/016_singing_bowl/UQUrJ_NqXWs_000096.mp4
VhIuCKEb7Sw,train,singing bowl,16,clips/train/016_singing_bowl/VhIuCKEb7Sw_001029.mp4
WbghH6XD_6k,train,singing bowl,16,clips/train/016_singing_bowl/WbghH6XD_6k_000087.mp4
WqHglSynMiQ,train,singing bowl,16,clips/train/016_singing_bowl/WqHglSynMiQ_000054.mp4
Y-N-1f0I6qs,train,singing bowl,16,clips/train/016_singing_bowl/Y-N-1f0I6qs_000336.mp4
YIMkX7bbNi0,train,singing bowl,16,clips/train/016_singing_bowl/YIMkX7bbNi0_000000.mp4
_vIBpZAT68s,train,singing bowl,16,clips/train/016_singing_bowl/_vIBpZAT68s_000052.mp4
_vzQPRoN_Xs,train,singing bowl,16,clips/train/016_singing_bowl/_vzQPRoN_Xs_000100.mp4
aiGS-T0X_o8,train,singing bowl,16,clips/train/016_singing_bowl/aiGS-T0X_o8_000098.mp4
d0ndtFmOdOY,train,singing bowl,16,clips/train/016_singing_bowl/d0ndtFmOdOY_000312.mp4
dRtfqgYAt7U,train,singing bowl,16,clips/train/016_singing_bowl/dRtfqgYAt7U_000040.mp4
e_UwVM4bVHo,train,singing bowl,16,clips/train/016_singing_bowl/e_UwVM4bVHo_000049.mp4
gOK4iWLFlx4,train,singing bowl,16,clips/train/016_singing_bowl/gOK4iWLFlx4_000113.mp4
gsy4yk90YHg,train,singing bowl,16,clips/train/016_singing_bowl/gsy4yk90YHg_000063.mp4
hW1gyGe0OTY,train,singing bowl,16,clips/train/016_singing_bowl/hW1gyGe0OTY_000072.mp4
i2GzNPV4_Kc,train,singing bowl,16,clips/train/016_singing_bowl/i2GzNPV4_Kc_000013.mp4
jCePUAKGhuU,train,singing bowl,16,clips/train/016_singing_bowl/jCePUAKGhuU_000066.mp4
jOWWJuTWboQ,train,singing bowl,16,clips/train/016_singing_bowl/jOWWJuTWboQ_000050.mp4
k88ciJLS-Sw,train,singing bowl,16,clips/train/016_singing_bowl/k88ciJLS-Sw_000603.mp4
ksXncCueJyM,train,singing bowl,16,clips/train/016_singing_bowl/ksXncCueJyM_000178.mp4
lYfYa9rK7sE,train,singing bowl,16,clips/train/016_singing_bowl/lYfYa9rK7sE_000005.mp4
mUqLk36qLmM,train,singing bowl,16,clips/train/016_singing_bowl/mUqLk36qLmM_000000.mp4
oVNeOXCJnP0,train,singing bowl,16,clips/train/016_singing_bowl/oVNeOXCJnP0_000013.mp4
rdOJZDWJkuk,train,singing bowl,16,clips/train/016_singing_bowl/rdOJZDWJkuk_000053.mp4
saccQ-X4fdY,train,singing bowl,16,clips/train/016_singing_bowl/saccQ-X4fdY_000039.mp4
tODBMIYMfxc,train,singing bowl,16,clips/train/016_singing_bowl/tODBMIYMfxc_000207.mp4
uQ31XbyhtvE,train,singing bowl,16,clips/train/016_singing_bowl/uQ31XbyhtvE_000010.mp4
wYMTtM8LpcU,train,singing bowl,16,clips/train/016_singing_bowl/wYMTtM8LpcU_000064.mp4
wYoe161Nt6Y,train,singing bowl,16,clips/train/016_singing_bowl/wYoe161Nt6Y_000097.mp4
wbBP-DHAcTU,train,singing bowl,16,clips/train/016_singing_bowl/wbBP-DHAcTU_000332.mp4
xFDT99nAlh0,train,singing bowl,16,clips/train/016_singing_bowl/xFDT99nAlh0_000216.mp4
xPcc3i8EqCw,train,singing bowl,16,clips/train/016_singing_bowl/xPcc3i8EqCw_000087.mp4
xaK1GXp9_pE,train,singing bowl,16,clips/train/016_singing_bowl/xaK1GXp9_pE_000008.mp4
xl1UpcOGFiM,train,singing bowl,16,clips/train/016_singing_bowl/xl1UpcOGFiM_000208.mp4
yNuEf6NJaTE,train,singing bowl,16,clips/train/016_singing_bowl/yNuEf6NJaTE_000001.mp4
zH-CMg8gWz4,train,singing bowl,16,clips/train/016_singing_bowl/zH-CMg8gWz4_000335.mp4
zKZcOrYn9aE,train,singing bowl,16,clips/train/016_singing_bowl/zKZcOrYn9aE_000178.mp4
zXgHJJUvLUU,train,singing bowl,16,clips/train/016_singing_bowl/zXgHJJUvLUU_000044.mp4
zmIvx2-EW30,train,singing bowl,16,clips/train/016_singing_bowl/zmIvx2-EW30_000005.mp4
-AGV-nP_lvY,train,tap dancing,17,clips/train/017_tap_dancing/-AGV-nP_lvY_000069.mp4
-KBl_wUu634,train,tap dancing,17,clips/train/017_tap_dancing/-KBl_wUu634_000003.mp4
-bL7r6DKY2k,train,tap dancing,17,clips/train/017_tap_dancing/-bL7r6DKY2k_000239.mp4
-tG_qWzfxi4,train,tap dancing,17,clips/train/017_tap_dancing/-tG_qWzfxi4_000021.mp4
1Mvq7Rq_RVQ,train,tap dancing,17,clips/train/017_tap_dancing/1Mvq7Rq_RVQ_000247.mp4
2GRbE-RUtW4,train,tap dancing,17,clips/train/017_tap_dancing/2GRbE-RUtW4_000182.mp4
37oZ4phfKYE,train,tap dancing,17,clips/train/017_tap_dancing/37oZ4phfKYE_000261.mp4
3G24fJCOH3Q,train,tap dancing,17,clips/train/017_tap_dancing/3G24fJCOH3Q_000047.mp4
3z1dwG4NZYo,train,tap dancing,17,clips/train/017_tap_dancing/3z1dwG4NZYo_000235.mp4
4D-0DrOOVaA,train,tap dancing,17,clips/train/017_tap_dancing/4D-0DrOOVaA_000054.mp4
4X4JkNWFKBg,train,tap dancing,17,clips/train/017_tap_dancing/4X4JkNWFKBg_000025.mp4
4X_sw8sPlEw,train,tap dancing,17,clips/train/017_tap_dancing/4X_sw8sPlEw_000223.mp4
53FI2Vm7BJU,train,tap dancing,17,clips/train/017_tap_dancing/53FI2Vm7BJU_000196.mp4
5gLNnNjQHkQ,train,tap dancing,17,clips/train/017_tap_dancing/5gLNnNjQHkQ_000021.mp4
79dPmvFWN-M,train,tap dancing,17,clips/train/017_tap_dancing/79dPmvFWN-M_000031.mp4
